commissario_di_bordo;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
commissario_di_polizia;profession;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;1;0;0;0;0;0;0;3;0;1;5;2;1;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;1;0;2;0;0;0;1;0;3;0;0;5;0;0;0;0;1;0;0;0;0;0;2;1;0;1;1;0;0
commissionario;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
committente;profession;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
comparsa;profession;0;2;2;1;4;0;6;1;4;2;6;8;2;1;15;0;1;1;2;0;7;4;2;3;5;1;0;21;30;6;0;0;1;1;3;1;16;6;0;11;4;5;1;5;9;4;8;1;6;4;10;3;6;9;2;7;6;15;3;1;5;7;9;8;0;4;11;5;3;13;5;5;7;7;9;4;2;7;8;2;3;3;13;2;5;0;10;2;1;1;1;3;3;0;1;4;2;1;0;5
compilatore;profession;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
compositore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2;1;0;0;0;2;1;0;1;4;1;0;3;1;0;0;0;1;0;0;0;1;0;1;0;1;0;2;0;3;0;0;1;0;0;0;1;0;1;3;0;1;0;0;0;1;0;0;0
compratore;profession;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;1;1;7;0;0;1;0;2;0;1;0;0;0;0;0;1;2;0;0;3;0;2;1;0;3;0;3;0;0;0;3;2;0;0;8;2;0;1;2;0;3;0;5;1;5;2;0;0;0;0;2;0;0;0;0;2;0;4;2;1;1;0;1;1;1;0;0;0;0;0;0;8;2;2;5;0;0;1;0;0;1;0
computista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
concertatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
concertista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
conciacaldaie;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conciaiolo;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conciapelli;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0
conciatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conde;noble rank;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
condirettore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
condottiero;profession;13;0;5;2;0;0;0;1;4;0;2;0;0;0;1;0;0;0;0;0;0;15;1;0;0;0;0;2;1;15;1;0;0;3;1;2;2;3;0;3;0;1;4;1;0;0;3;0;7;0;8;0;2;1;0;0;1;0;6;1;0;0;6;0;3;0;0;1;0;2;1;0;0;1;1;0;0;0;6;1;2;2;0;0;0;3;1;0;2;1;2;5;3;0;1;0;2;0;1;4
conducente;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;7;1;3;7
conduttore;profession;4;0;5;0;1;0;1;0;0;0;5;0;0;0;4;1;0;0;0;0;1;1;1;1;1;4;0;0;1;0;0;1;1;1;0;0;2;0;4;3;0;1;0;1;4;2;4;0;3;3;1;3;3;21;5;2;0;4;2;1;3;1;3;0;6;4;3;1;14;2;1;1;5;0;2;2;1;0;2;1;8;5;9;0;3;3;1;0;1;0;0;0;2;0;1;14;3;0;0;0
conferenziere;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;30;0;0;0;0;0;1;0;6;0;0;0;0;1;0;0;4;0;0;1;1;0;0;0;0;1;0;0;0;2;2;0;1
confessore;ecclesiastical occupation;0;0;4;2;6;0;17;2;1;3;2;1;5;0;0;0;0;0;1;7;5;9;8;7;2;5;1;16;9;0;0;2;1;60;2;1;15;12;11;6;3;9;0;0;4;2;10;6;6;1;4;3;4;6;2;0;4;3;35;5;8;9;2;29;0;3;0;3;4;2;25;0;2;1;10;2;0;5;5;7;1;2;2;2;7;0;0;0;2;2;4;8;10;2;3;0;9;0;0;3
confetteria;commercial (place);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
confettiere;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
confetturiere;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
confortatorio;religious (place);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
conigliera;industrial (place);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;5;1;0;0;0
connestabile;military rank;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conquistatore;profession;1;0;1;2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;2;0;1;3;1;2;0;1;0;1;1;1;0;0;1;4;1;0;3;0;0;3;1;3;3;0;0;1;5;1;6;0;5;1;0;1;0;1;3;0;3;3;2;0;3;1;3;1;1;0;1;0;2;2;0;2;2;2;1;0;1;4;0;4;2;4;1;1;2;0;2;1;0;1;1;0;1;1;0;5;0;2
conservatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;4;0;0;5;1;0;0;9;0;0;0;0;4;0;0;0;2;7;0;0;0;0;0;1;0;3;0;0;1;2;4;0;3;0;0;1;1;0;2;2;6;1;0;0;2;0;1;0;0;0;1;5;0;0;0;3;2;3;4;0;0;0;0;1;1;1;0;7;0;2;1;0;0;0;0;0
conservatorio;public (place);0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;31;0;0;0;0;0;0;5;0;0;11;0;0;1;0;1;0;1;0;1;2;0;0;8;0;3;2;1;0;1;0;1;3;1;1;0;1;0;0;21;0;0;0;0;9;1;0;0;0;4;2;0;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0
consigliere_di_legazione;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
consolato;public (place);1;0;1;3;8;1;6;0;8;5;0;3;13;2;0;0;0;0;1;4;2;2;2;5;2;1;2;26;6;3;1;1;1;0;1;2;15;3;8;3;6;3;5;2;6;3;10;1;0;1;4;5;3;5;6;18;2;5;6;5;6;3;21;5;1;1;2;1;1;2;2;4;2;0;1;6;1;1;3;2;8;4;2;0;5;2;4;2;7;4;2;3;4;0;2;1;5;3;0;2
console;military rank;0;0;2;1;0;0;5;0;2;0;9;0;0;1;0;0;0;0;0;2;1;0;3;0;0;6;0;6;6;48;2;1;1;8;2;0;6;2;0;2;0;6;1;0;2;19;1;2;0;0;1;1;0;1;1;8;1;1;6;0;9;0;5;2;0;1;2;0;4;7;0;4;1;5;1;14;0;0;1;4;2;1;1;8;0;0;1;0;0;0;2;2;22;0;0;6;1;2;0;0
console_generale;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
consorte;noble rank;30;21;6;0;0;0;15;22;16;1;2;0;2;0;10;0;5;1;0;3;9;28;3;17;6;0;1;5;16;10;0;0;0;8;0;1;5;1;6;20;4;10;6;15;5;17;2;2;2;7;1;2;0;2;3;3;14;8;1;1;6;1;16;8;2;6;1;0;9;0;0;5;4;4;1;5;0;14;3;2;6;3;5;5;0;0;1;2;4;0;0;5;2;1;4;7;1;2;19;3
consulente;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
consultore;ecclesiastical occupation;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
contabile;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1;1;0;0;0;2;0;0;0;0;0;0;0;4;0;0;1;1;0;3;0;1;2;0;0;3;1;0;0;2;0;0;0;0;0;9;0;0;2;4;0;0;0
contadina;profession;1;0;3;0;0;0;7;0;1;3;4;4;9;1;0;0;0;0;0;0;6;0;1;0;0;5;17;15;0;2;1;0;0;2;0;0;4;1;3;4;3;6;1;3;25;4;19;3;3;2;0;14;2;2;9;17;5;1;4;0;20;2;24;7;3;8;1;3;6;1;11;0;2;1;14;6;4;1;3;4;1;6;0;6;3;2;1;3;9;13;6;2;6;1;0;5;26;0;3;0
contadino;profession;2;0;2;4;0;0;16;0;7;10;10;10;17;1;0;0;0;0;1;2;6;0;6;4;3;4;11;36;3;17;3;0;0;0;1;0;12;19;7;28;45;17;3;2;22;2;13;15;18;10;6;25;31;28;92;52;11;5;20;6;15;2;70;25;4;6;8;4;12;23;23;5;4;5;20;15;13;1;30;8;6;20;14;21;13;3;6;19;9;20;7;7;54;6;16;19;45;4;4;6
conte;noble rank;48;110;106;15;255;0;137;17;54;12;86;13;129;4;328;23;1;0;15;20;73;416;17;349;71;46;152;347;1054;124;1;170;141;99;25;44;259;73;169;29;20;568;54;98;89;79;697;239;120;230;489;71;14;103;156;437;45;76;478;31;391;23;789;227;90;149;43;80;169;100;839;13;18;62;180;108;83;111;40;217;23;136;7;58;92;86;11;50;114;26;14;173;35;9;47;5;85;12;0;97
conte_palatino;noble rank;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conte_romano;noble rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
contessa;noble rank;39;3;35;8;18;0;11;0;0;13;0;0;13;0;57;0;1;0;7;62;8;43;0;3;0;0;124;386;928;64;1;8;3;59;1;75;300;111;42;18;2;30;6;338;14;58;329;57;53;42;280;126;26;174;275;343;132;130;174;55;72;13;170;204;146;258;124;44;233;67;335;27;14;123;62;146;16;143;245;54;7;55;25;24;199;3;9;17;26;32;12;23;13;10;30;13;10;15;2;84
contrammiraglio;military rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
controfigura;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
controllore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;30;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;0;0;0;0;6;5;1;0
convento;religious (place);0;2;6;8;5;5;38;1;44;43;89;51;51;0;10;0;0;6;5;8;4;3;15;14;10;6;5;130;79;29;5;4;0;65;34;21;50;0;30;35;44;65;4;33;102;5;12;15;9;6;11;2;2;35;40;10;21;11;54;6;17;10;69;170;11;6;1;3;11;16;35;4;6;23;68;16;4;33;10;7;6;9;17;9;6;1;5;5;19;17;21;22;114;4;8;12;39;6;4;13
convitto;civil (place);0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;3;1;0;0;0;13;0;0;2;0;1;0;0;1;1;0;1;0;2;0;0;1;0;0;2;7;0;0;0;1;0;0;0;0;1;0;0
copista;profession;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;5;0;1;0;1;1;0;0;1;0;0;1;2;0;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
coppiere;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corazziere;military rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;2;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
corderia;industrial (place);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
coreografia;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
coreografo;profession;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cornetta;military rank;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;6;0;1;2;0;0;0;38;1;2;0;1;0;0;0;0;3;3;0;0;0;0;1;0;1;0;0;1;0;1;1;0;2;1;0;0;0;0;0;0;0;2;0;0;0
corrispondente;profession;0;0;1;1;0;0;1;1;0;0;2;0;1;0;1;0;0;1;3;2;1;2;4;1;0;5;0;2;3;1;0;0;2;0;0;0;2;4;2;14;2;1;2;2;1;1;1;4;1;4;0;1;3;5;1;4;6;6;3;3;17;1;14;2;5;2;2;6;7;1;1;5;0;5;2;5;1;1;2;0;3;4;1;2;1;0;1;0;0;0;2;3;1;0;1;3;2;1;0;4
corrispondente_di_guerra;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corsaro;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;2;1;0;0;0;2;4;4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;790;0;5;0;0;0;1;141;0;0;0;0;12;0;4;0;2;0;0;0;2;0;0;0;0;0;0;0;3;0;0;5;0
corte;civil (place);52;39;22;21;42;0;65;34;132;47;26;5;30;2;38;3;0;1;20;42;12;55;31;71;7;81;13;32;82;206;5;23;4;95;9;9;119;65;20;52;60;50;34;55;107;19;69;29;47;26;34;28;29;28;56;36;50;37;86;52;38;30;111;147;42;23;6;43;91;55;55;21;40;38;35;71;24;66;27;38;49;18;64;15;18;15;17;20;20;14;14;34;64;26;80;20;43;21;12;36
cortile;public (place);5;5;33;27;28;0;20;0;29;10;63;40;15;7;32;0;0;0;0;22;7;10;12;13;24;2;33;58;40;15;1;5;3;5;13;3;40;34;17;23;15;83;23;13;55;22;51;33;10;14;127;14;44;20;39;41;30;28;15;18;55;18;57;46;28;13;23;15;64;17;42;18;56;6;50;22;21;13;39;51;16;27;13;7;24;11;29;7;45;40;17;8;29;58;20;29;41;8;16;34
cospiratore;profession;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;1;2;0;4;0;3;0;0;0;0;3;0;0;0;0;0;0;1;0;0;2;0;1;0;1;2;0;2;0;6;0;1;1;0;0;0;1;2;0;0;1;0;2;0;7;0;0;1;1;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;1;0;2;4;0;0;0
costruttore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;3;2;0;0;0;0;1;0;3;0;0;1;1;1;0;0;0;0;2;2;1;1;0;0;4
cotonificio;industrial (place);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
cottage;civil (place);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
